query-idProyecto,orig_total,gen_total,gen > rel* 1,gen > rel* 1.1,gen > rel* 1.2,gen > rel* 1.3 
q4-7890422,0,0,False,False,False,False
q4-1509243106660,0,0,False,False,False,False
q4-15270029,0,0,False,False,False,False
q4-1863170850,0,0,False,False,False,False
q4-13843625,0,0,False,False,False,False
q4-68270006,0,0,False,False,False,False
q4-24760057,0,0,False,False,False,False
q4-1971322173,0,0,False,False,False,False
q4-1968762688,0,0,False,False,False,False
q4-40750122,0,0,False,False,False,False
q4-1871801111,0,0,False,False,False,False
q4-13110055,0,0,False,False,False,False
q4-1505790816198,0,0,False,False,False,False
q4-44930003,0,0,False,False,False,False
q4-1507342156126,0,0,False,False,False,False
q4-26550042,0,0,False,False,False,False
q4-20820034,0,0,False,False,False,False
q4-1513274435226,0,0,False,False,False,False
q4-45350045,0,0,False,False,False,False
q4-1510963357927,0,0,False,False,False,False
q4-1794190389,0,0,False,False,False,False
q4-12070065,0,0,False,False,False,False
q4-9980022,0,0,False,False,False,False
q4-33837267,0,0,False,False,False,False
q4-33610156,0,0,False,False,False,False
q4-41470042,0,0,False,False,False,False
q4-43430042,0,0,False,False,False,False
q4-1506493426479,0,0,False,False,False,False
q4-2970140,0,0,False,False,False,False
q4-1861491437,0,0,False,False,False,False
q4-44860008,0,0,False,False,False,False
q4-7860138,0,0,False,False,False,False
q4-2037100555,0,0,False,False,False,False
q4-1800101555,0,0,False,False,False,False
q4-11480031,0,0,False,False,False,False
q4-3980080,0,0,False,False,False,False
q4-1514722043934,0,0,False,False,False,False
q4-122244312,0,0,False,False,False,False
q4-1875340139,0,0,False,False,False,False
q4-1506493636528,0,0,False,False,False,False
q4-1509212316544,0,0,False,False,False,False
q4-1983520578,0,0,False,False,False,False
q4-1790670480,0,0,False,False,False,False
q4-7920019,0,0,False,False,False,False
q4-30740101,0,0,False,False,False,False
q4-45920033,0,0,False,False,False,False
q4-47960006,0,0,False,False,False,False
q4-1978821253,0,0,False,False,False,False
q4-1506715956425,0,0,False,False,False,False
q4-2031570307,0,0,False,False,False,False
q4-1977291520,0,0,False,False,False,False
q4-1883380284,0,0,False,False,False,False
q4-4840121,0,0,False,False,False,False
q4-4870369,0,0,False,False,False,False
q4-970020,0,0,False,False,False,False
q4-1767970249,0,0,False,False,False,False
q4-40140106,0,0,False,False,False,False
q4-1506502976207,0,0,False,False,False,False
q4-1865551010,0,0,False,False,False,False
q4-1506727410806,0,0,False,False,False,False
q4-1797260915,0,0,False,False,False,False
q4-2980090,0,0,False,False,False,False
q4-1513306760103,0,0,False,False,False,False
q4-1879370031,0,0,False,False,False,False
q4-1506178546734,0,0,False,False,False,False
q4-1513299478026,0,0,False,False,False,False
q4-7890056,0,0,False,False,False,False
q4-34920142,0,0,False,False,False,False
q4-1879271784,0,0,False,False,False,False
q4-2032840413,0,0,False,False,False,False
q4-1514945238081,0,0,False,False,False,False
q4-13060050,0,0,False,False,False,False
q4-24630133,0,0,False,False,False,False
q4-1506166867614,0,0,False,False,False,False
q4-54790064,0,0,False,False,False,False
q4-1868250766,0,0,False,False,False,False
q4-1798541104,0,0,False,False,False,False
q4-1872910431,0,0,False,False,False,False
q4-1513827960942,0,0,False,False,False,False
q4-33720021,0,0,False,False,False,False
q4-41760031,0,0,False,False,False,False
q4-1940035,0,0,False,False,False,False
q4-1509233376012,0,0,False,False,False,False
q4-1872680227,0,0,False,False,False,False
q4-27580161,0,0,False,False,False,False
q4-1511774796181,0,0,False,False,False,False
q4-1506181106746,0,0,False,False,False,False
q4-1798282830,0,0,False,False,False,False
q4-41990026,0,0,False,False,False,False
q4-30370364,0,0,False,False,False,False
q4-11020027,0,0,False,False,False,False
q4-1874830030,0,0,False,False,False,False
q4-1511999012342,0,0,False,False,False,False
q4-1859621940,0,0,False,False,False,False
q4-48790008,0,0,False,False,False,False
q4-1873960072,0,0,False,False,False,False
q4-1855701520,0,0,False,False,False,False
q4-1865511274,0,0,False,False,False,False
q4-1513293599180,0,0,False,False,False,False
q4-14100062,0,0,False,False,False,False
q4-29625158,0,0,False,False,False,False
q4-2029740524,0,0,False,False,False,False
q4-1509218473106,0,0,False,False,False,False
q4-2025970710,0,0,False,False,False,False
q4-1506510636415,0,0,False,False,False,False
q4-1799340321,0,0,False,False,False,False
q4-19004040,0,0,False,False,False,False
q4-1793700497,0,0,False,False,False,False
q4-1506174457179,0,0,False,False,False,False
q4-2033420336,0,0,False,False,False,False
q4-6890014,0,0,False,False,False,False
q4-1864440790,0,0,False,False,False,False
q4-1856921186,0,0,False,False,False,False
q4-1506512676719,0,0,False,False,False,False
q4-10180041,0,0,False,False,False,False
q4-20980005,0,0,False,False,False,False
q4-1780317,0,0,False,False,False,False
q4-1506502926424,0,0,False,False,False,False
q4-1803030480,0,0,False,False,False,False
q4-1974362555,0,0,False,False,False,False
q4-43140010,0,0,False,False,False,False
q4-49780004,0,0,False,False,False,False
q4-1792881449,0,0,False,False,False,False
q4-1511610045204,0,0,False,False,False,False
q4-44800029,0,0,False,False,False,False
q4-4970009,0,0,False,False,False,False
q4-940044,0,0,False,False,False,False
q4-1506170506738,0,0,False,False,False,False
q4-45430022,0,0,False,False,False,False
q4-1131230489,0,0,False,False,False,False
q4-1505879306615,0,0,False,False,False,False
q4-10190041,0,0,False,False,False,False
q4-1855931308,0,0,False,False,False,False
q4-1793320216,0,0,False,False,False,False
q4-7980004,0,0,False,False,False,False
q4-1509070776260,0,0,False,False,False,False
q4-1985060940,0,0,False,False,False,False
q4-4840143,0,0,False,False,False,False
q4-1506184896103,0,0,False,False,False,False
q4-27670047,0,0,False,False,False,False
q4-1877330044,0,0,False,False,False,False
q4-1988120304,0,0,False,False,False,False
q4-1797230128,0,0,False,False,False,False
q4-1509259336063,0,0,False,False,False,False
q4-1511724288117,0,0,False,False,False,False
q4-41170020,0,0,False,False,False,False
q4-46700033,0,0,False,False,False,False
q4-16420020,0,0,False,False,False,False
q4-42290187,0,0,False,False,False,False
q4-4930005,0,0,False,False,False,False
q4-1970621756,0,0,False,False,False,False
q4-1514444197137,0,0,False,False,False,False
q4-2027870645,0,0,False,False,False,False
q4-44480097,0,0,False,False,False,False
q4-1971780069,0,0,False,False,False,False
q4-1506173707109,0,0,False,False,False,False
q4-3980346,0,0,False,False,False,False
q4-45080058,0,0,False,False,False,False
q4-48190073,0,0,False,False,False,False
q4-1506126186271,0,0,False,False,False,False
q4-2034730659,0,0,False,False,False,False
q4-1793670869,0,0,False,False,False,False
q4-1511123270239,0,0,False,False,False,False
q4-42775034,0,0,False,False,False,False
q4-1878290041,0,0,False,False,False,False
q4-4890014,0,0,False,False,False,False
q4-10320085,0,0,False,False,False,False
q4-23842748,0,0,False,False,False,False
q4-1513556830031,0,0,False,False,False,False
q4-1512381554384,0,0,False,False,False,False
q4-1860946741,0,0,False,False,False,False
q4-1506721526744,0,0,False,False,False,False
q4-1506689257426,0,0,False,False,False,False
q4-2037250483,0,0,False,False,False,False
q4-1506263096902,0,0,False,False,False,False
q4-1506531626003,0,0,False,False,False,False
q4-1511778302520,0,0,False,False,False,False
q4-1511120076135,0,0,False,False,False,False
q4-49480002,0,0,False,False,False,False
q4-5649391675244544,0,0,False,False,False,False
q4-10560012,0,0,False,False,False,False
q4-20480038,0,0,False,False,False,False
q4-37220006,0,0,False,False,False,False
q4-1874820078,0,0,False,False,False,False
q4-1979491471,0,0,False,False,False,False
q4-7920049,0,0,False,False,False,False
q4-1506257007345,0,0,False,False,False,False
q4-12160064,0,0,False,False,False,False
q4-1513274628928,0,0,False,False,False,False
q4-1884040025,0,0,False,False,False,False
q4-1506723466849,0,0,False,False,False,False
q4-1506708666025,0,0,False,False,False,False
q4-1507331466022,0,0,False,False,False,False
q4-1509236676504,0,0,False,False,False,False
q4-1802140875,0,0,False,False,False,False
q4-7880116,0,0,False,False,False,False
q4-57820075,0,0,False,False,False,False
q4-27590137,0,0,False,False,False,False
q4-1884180782,0,0,False,False,False,False
q4-1798360247,0,0,False,False,False,False
q4-39700035,0,0,False,False,False,False
q4-44820005,0,0,False,False,False,False
q4-48690012,0,0,False,False,False,False
q4-910030,0,0,False,False,False,False
q4-1972561423,0,0,False,False,False,False
q4-1883351960,0,0,False,False,False,False
q4-12760012,0,0,False,False,False,False
q4-38811236,0,0,False,False,False,False
q4-1882220728,0,0,False,False,False,False
q4-1872940094,0,0,False,False,False,False
q4-1513572917883,0,0,False,False,False,False
q4-21710081,0,0,False,False,False,False
q4-1863301562,0,0,False,False,False,False
q4-1511509698938,0,0,False,False,False,False
q4-15110055,0,0,False,False,False,False
q4-1788960329,0,0,False,False,False,False
q4-2980106,0,0,False,False,False,False
q4-1802081296,0,0,False,False,False,False
q4-31550024,0,0,False,False,False,False
q4-45780058,0,0,False,False,False,False
q4-27310076,0,0,False,False,False,False
q4-1506186316153,0,0,False,False,False,False
q4-26810110,0,0,False,False,False,False
q4-1988100263,0,0,False,False,False,False
q4-1506685457043,0,0,False,False,False,False
q4-1506725946254,0,0,False,False,False,False
q4-1505955227120,0,0,False,False,False,False
q4-1506170717202,0,0,False,False,False,False
q4-57820066,0,0,False,False,False,False
q4-1986100434,0,0,False,False,False,False
q4-27430010,0,0,False,False,False,False
q4-1506524326358,0,0,False,False,False,False
q4-1985081142,0,0,False,False,False,False
q4-1512508901201,0,0,False,False,False,False
q4-1509249286132,0,0,False,False,False,False
q4-6810158,0,0,False,False,False,False
q4-21770120,0,0,False,False,False,False
q4-35970071,0,0,False,False,False,False
q4-1861030884,0,0,False,False,False,False
q4-1797081119,0,0,False,False,False,False
q4-1506179157328,0,0,False,False,False,False
q4-1511283267092,0,0,False,False,False,False
q4-6890023,0,0,False,False,False,False
q4-1509214286314,0,0,False,False,False,False
q4-1513295946260,0,0,False,False,False,False
q4-1880520928,0,0,False,False,False,False
q4-1513335005990,0,0,False,False,False,False
q4-1861232143,0,0,False,False,False,False
q4-35820136,0,0,False,False,False,False
q4-1506120736360,0,0,False,False,False,False
q4-1863001776,0,0,False,False,False,False
q4-1979381764,0,0,False,False,False,False
q4-1509101276171,0,0,False,False,False,False
q4-1863801180,0,0,False,False,False,False
q4-1798270110,0,0,False,False,False,False
q4-49820009,0,0,False,False,False,False
q4-2037700296,0,0,False,False,False,False
q4-13110044,0,0,False,False,False,False
q4-1513859099464,0,0,False,False,False,False
q4-1866151159,0,0,False,False,False,False
q4-26516131,0,0,False,False,False,False
q4-2031570293,0,0,False,False,False,False
q4-31550023,0,0,False,False,False,False
q4-2033510475,0,0,False,False,False,False
q4-1801090152,0,0,False,False,False,False
q4-10020069,0,0,False,False,False,False
q4-7900148,0,0,False,False,False,False
q4-7850035,0,0,False,False,False,False
q4-33837272,0,0,False,False,False,False
q4-44790049,0,0,False,False,False,False
q4-15494865,0,0,False,False,False,False
q4-1864391655,0,0,False,False,False,False
q4-1506327798456,0,0,False,False,False,False
q4-1878170062,0,0,False,False,False,False
q4-1856742156,0,0,False,False,False,False
q4-7940009,0,0,False,False,False,False
q4-38811205,0,0,False,False,False,False
q4-1506698186845,0,0,False,False,False,False
q4-1874870633,0,0,False,False,False,False
q4-1870191070,0,0,False,False,False,False
q4-1880550058,0,0,False,False,False,False
q4-1863190961,0,0,False,False,False,False
q4-1509048596058,0,0,False,False,False,False
q4-1871860092,0,0,False,False,False,False
q4-1506718306849,0,0,False,False,False,False
q4-1879130732,0,0,False,False,False,False
q4-2040670574,0,0,False,False,False,False
q4-1513294000230,0,0,False,False,False,False
q4-31880142,0,0,False,False,False,False
q4-45480028,0,0,False,False,False,False
q4-1506520146272,0,0,False,False,False,False
q4-1864352334,0,0,False,False,False,False
q4-1513300146349,0,0,False,False,False,False
q4-23453334,0,0,False,False,False,False
q4-1791510181,0,0,False,False,False,False
q4-7870062,0,0,False,False,False,False
q4-44820035,0,0,False,False,False,False
q4-1514937477531,0,0,False,False,False,False
q4-1513285930549,0,0,False,False,False,False
q4-13640374,0,0,False,False,False,False
q4-1513099967648,0,0,False,False,False,False
q4-44810013,0,0,False,False,False,False
q4-1509222190156,0,0,False,False,False,False
q4-10080001,0,0,False,False,False,False
q4-21830035,0,0,False,False,False,False
q4-46760032,0,0,False,False,False,False
q4-1863770846,0,0,False,False,False,False
q4-1863840499,0,0,False,False,False,False
q4-960052,0,0,False,False,False,False
q4-33300136,0,0,False,False,False,False
q4-26810127,0,0,False,False,False,False
q4-1803060473,0,0,False,False,False,False
q4-1978731214,0,0,False,False,False,False
q4-1798110730,0,0,False,False,False,False
q4-49410029,0,0,False,False,False,False
q4-1513286056694,0,0,False,False,False,False
q4-30535192,0,0,False,False,False,False
q4-1506496436725,0,0,False,False,False,False
q4-20800557,0,0,False,False,False,False
q4-42540099,0,0,False,False,False,False
q4-5990306,0,0,False,False,False,False
q4-1862471526,0,0,False,False,False,False
q4-2035450826,0,0,False,False,False,False
q4-1506233866939,0,0,False,False,False,False
q4-24730101,0,0,False,False,False,False
q4-2032580593,0,0,False,False,False,False
q4-2032670435,0,0,False,False,False,False
q4-9990372,0,0,False,False,False,False
q4-1509071446027,0,0,False,False,False,False
q4-41540098,0,0,False,False,False,False
q4-9990277,0,0,False,False,False,False
q4-5970369,0,0,False,False,False,False
q4-6780262,0,0,False,False,False,False
q4-1506185926105,0,0,False,False,False,False
q4-13060019,0,0,False,False,False,False
q4-1509225236083,0,0,False,False,False,False
q4-1506468388009,0,0,False,False,False,False
q4-45910071,0,0,False,False,False,False
q4-1509225326060,0,0,False,False,False,False
q4-5629499534213120,0,0,False,False,False,False
q4-27300077,0,0,False,False,False,False
q4-1876381512,0,0,False,False,False,False
q4-2121480195,0,0,False,False,False,False
q4-1506182446078,0,0,False,False,False,False
q4-43150053,0,0,False,False,False,False
q4-31490031,0,0,False,False,False,False
q4-1977701350,0,0,False,False,False,False
q4-1513301160107,0,0,False,False,False,False
